product_code	name	vendor_code	color	purchase_price	cup_type	price	photo	sizes	stock
C190	Неймовірно гарний комплект пуш-ап чашка В. Код: С190	#8268	чорно-бежевий, молочний, пудра	240		630	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_13.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_26.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/190_27.jpg	85B чорно-бежевий, 80B молочний, 85B молочний, 75B пудра, 80B пудра, 85B пудра	6
C198	Комплект у рубчик зі знімним поролоном, на чашку С. Код: С198	#8841	пудра	149.1		400	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/C198_40.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/C198_41.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/C198_42.jpg	пудра	1
C199	Гарний комплект чашки 80B. Код: С199	#8429	жовтий	170		465	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/С199_19.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/С199_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С151-200/С199_22.jpg	80B	1
C203	Білий комплект чашка С. Код: С203	#8135	чорно-бежевий	180		550	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/203_8.jpg	75C	1
C205	Набір коттон трійка Victoria's Secret. Код: С205		червоний	175		580	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/205_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/205_1.jpg	S	1
C209	Ошатний комплект в чашці D. Код: С209	#6026	оливковий	249		630	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/209_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/209_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/209_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/209_24.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/209_25.jpg	80D	1
C212	Комплект з литою чашечкою та коректором. Код: С212	#1970	чорний	190		540	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_13.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_15.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_16.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/212_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С212_7.jpg	80B, 80B, 85B, 85B	4
C216	Комплект без кісточки з пуш-ап. Код: С216	#8514	карамель	126		450	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/216_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С216_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С216_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С216_2.jpg	85В карамель	1
C221	Комплект у рубчик з мереживом, М, L, XL. Код: С221	#Ф098	пудра	117		390	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/221_9.jpg	L	1
C222	Сексуальний набір трійка, два кольори. Код: С222	#22/54	різні кольори	215		699	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_15.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_16.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_17.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_18.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_19.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_24.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_25.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/222_7.jpg	рожевий, M чорний, S червоний, M червоний	4
C223	Комплект з бюстьє-балконет корсетного типу. Код: С223	#1874В	сіро-синій	175		470	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С223_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С223_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С223_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С223_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С223_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/С223_5.jpg	80В сіро-синій	1
C228	Комплект пуш-ап чашка, різні кольори. Код: С228	#751	пудра	150		445	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/228_3.jpg	85В	1
C236	Комплект з коректором чашка С. Код: С236	#952	чорно-бежевий	117		450	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/236_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/236_1.jpeg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/236_2.jpeg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/236_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/236_4.jpg	75С	1
C246	Білий комплект: бралетт та трусики. Код: С246	#8075	білий	142		490	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/246_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/246_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С201-250/246_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/komplekty/С246_23.jpg	XL	1
C257	Супер сексуальний мереживний набір. Код: С257	#9359,22/26	молочний	275		890	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_26.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_27.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_28.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_29.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_30.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_31.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_32.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_33.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_34.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/257_35.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/C257_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/C257_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/C257_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/C257_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/C257_24.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С257_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С257_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С257_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С257_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С257_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С257_5.jpg	молочний, молочний, молочний	3
C261	Комплект тонкий пуш, чашка С. Код: С261	#5847	чорний	134		520	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/261_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/261_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/261_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/261_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С261_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С261_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С261_3.jpg	75С, 80С, 85С	3
C263	Комплект гель пуш-ап чашка В. Код: С263	#1010	чорний	172		485	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С263.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С263_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С263_12.jpg	85B	1
C265	Комплект без кісточки, чашка B. Код: С265	#2047	коричневий, червоний	131		445	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С265_6.jpg	75B коричневий, 85B коричневий, 85B червоний	3
C266	Жіночий комплект чашка С. Код: С266	#809	червоний, пудра	181		560	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С266_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С266_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С266_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С266_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С266_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С266_7.jpg	80С червоний, 80С пудра	2
C273	Комплект у рубчик у 2-х кольорах, розміри M та L. Код: С273	#K217	сірий	105		390	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/273_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/273_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/273_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/273_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/273_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/273_5.jpg	L сірий	1
C292	Комплект білизни в чашці Е. Код: С292	#18002	бежевий	231		600	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/292_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/292_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/292_40.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/292_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/292_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/292_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С292_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С292_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С292_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С251-300/С292_4.jpg	100E, 105E	2
C303	Чорний комплект на пушапі, чашка В. Код: С303	#9824	чорний	200		560	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/303_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/303_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/С303_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/С303_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/С303_2.jpg	85В	1
C303	Молочний комплект на пушапі, чашка В. Код: С303	#9823	молочний	233.64		560	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/303_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/303_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/С303_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/С303_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/С303_2.jpg	80В	1
C305	Комплект пушап чашка В, два кольори. Код: С305	#CNH8003FLB	молочний, чорно-бежевий	348.35		720	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_21.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_22.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_23.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_24.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_25.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_26.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/305_27.jpg	80В молочний, 85В молочний, 85В чорно-бежевий	3
C308	Шикарний комплект з поясом для панчіх, S, M, L. Код: С308	#2045	чорний	208		670	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/308_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/308_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/308_2.jpg	L	1
C316	Еротичний комплект трійки, M, L, XL. Код: С316	#1116	чорно-білий	460		980	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/316_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/316_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/316_2.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/316_3.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/316_4.png	L, L	2
C320	Чорно-бежевий комплект чашка С. Код: С320	#6025	чорно-бежевий	224		520	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/320_0.JPG, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/320_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/320_2.jpg	75С, 80С	2
C324	Еротичний комплект-трійка. Код: С324	#CNM622FL	червоний	325.21		880	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/324_8.jpg	L	1
C326	Сексуальний набір білизни в сітці. Код: С326	#CNM619FL	чорний	342.87		980	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/326_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/326_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/326_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С301-350/326_3.jpg	L	1
C353	Бежево-чорний еротичний набір білизни. Код: С353	#К3401	чорно-бежевий, червоно-бежевий	331.5		980	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/353_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/353_5.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/353_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/353_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/353_8.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C353_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C353_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C353_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C353_3.jpg	L чорно-бежевий, M червоно-бежевий	2
C356	Чорний сексуальний комплект білизни, S, L. Код: С356	#CNM605FL	чорний	296		700	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C356_0.jpg	S	1
C360	червонийивий комплект в чашку кольору пудри. Код: С360	#11002	пудра	184.51		540	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/360_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/360_1.jpg	75B	1
C362	Еротичний комплект білизни M, L, XL. Код: С362	#К3355	чорний, червоний	300.3		880	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C362_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C362_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C362_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C362_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C362_4.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C362_5.jpg	XL чорний, XL червоний	2
C363	Еротичний боді, M, L, XL. Код: С363	#К3244	чорний з помаранчевим	308		880	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/1 - sets/С351-400/C363.jpg	XL	1
